,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,1-in-5-year duration,1-in-10-year duration,1-in-20-year duration,1-in-25-year duration,1-in-50-year duration,1-in-100-year duration
257,036031,LONGREACH AERO                          ,-23.4397,144.2828,192.2,6.8744073,1.5621741388218975,4.40053840386619,1995-12-11 16:00:00,29.819100166666665,424264,5.0,6.0,6.0,7.0,7.0,8.0
258,036034,BLACKALL AIRPORT                        ,-24.4303,145.4306,281.3,6.916158,1.9055553149945001,3.629471233339802,2001-03-13 11:00:00,29.999922483333332,309685,6.0,6.0,7.0,7.0,8.0,8.0
259,037010,CAMOOWEAL TOWNSHIP                      ,-19.9225,138.1214,231.2,6.5459895,1.678471401393018,3.8999708353472613,1999-06-24 09:30:00,29.997843049999997,223399,6.0,7.0,7.0,8.0,8.0,9.0
260,037034,THE MONUMENT AIRPORT                    ,-21.8125,139.9267,288.4,6.7238216,1.7394838833111677,3.8654118641304236,2000-12-14 14:00:00,29.999923333333335,288585,6.0,7.0,7.0,7.0,8.0,8.0
261,037036,TREPELL AIRPORT                         ,-21.84,140.8925,266.2,6.4832687,1.5814199110219667,4.099650379135079,2001-08-19 17:00:00,29.999920933333332,282317,5.0,5.0,6.0,6.0,6.0,7.0
262,037039,WINTON AIRPORT                          ,-22.3617,143.0836,192.2,6.6207323,1.5716528057083956,4.212592172639491,2002-10-17 14:00:00,29.99991645,274960,5.0,5.0,6.0,6.0,7.0,7.0
263,037053,CARTERS BORE                            ,-20.9358,139.2964,396.0,7.2164125,2.1908572512941036,3.2938761938907115,2014-07-29 14:00:00,29.999803333333332,151524,9.0,9.0,10.0,10.0,10.0,11.0
264,037058,URANDANGI AERODROME                     ,-21.5979,138.3665,178.6,6.712587,1.8084447740085372,3.711800866802989,2012-09-11 11:30:00,29.99983825,181402,7.0,8.0,9.0,9.0,9.0,10.0
265,037059,NEW MAY DOWNS                           ,-20.59,139.3411,392.0,6.8670926,2.260758065601162,3.0375176866081324,2013-08-19 08:30:00,29.999822549999998,168563,8.0,9.0,9.0,9.0,10.0,10.0
266,038026,BIRDSVILLE AIRPORT                      ,-25.8975,139.3472,46.6,7.1079936,1.534740230962312,4.631398499468432,2000-07-24 13:00:00,29.99992465,295762,7.0,8.0,9.0,9.0,9.0,10.0
267,038076,WINDORAH AIRPORT                        ,-25.4117,142.6647,132.2,6.504609,1.6296796852704656,3.9913420819820007,2016-08-18 18:30:00,29.9997422,115384,6.0,7.0,7.0,7.0,8.0,8.0
268,039039,GAYNDAH POST OFFICE                     ,-25.6258,151.6094,105.7,5.5911803,1.4534197891171694,3.846913580246913,2003-01-24 15:00:00,29.83425413333333,85,0,0,0,0,0,0
269,039059,LADY ELLIOT ISLAND                      ,-24.1116,152.7161,3.6,7.827855,1.3122608367161903,5.965167054559771,1998-12-22 02:30:00,29.872887,191916,5.0,6.0,7.0,7.0,8.0,8.0
270,039066,GAYNDAH AIRPORT                         ,-25.6167,151.6156,110.9,5.511694,2.297214263802505,2.3992946767379215,2003-01-28 10:00:00,29.999915283333333,283572,7.0,7.0,8.0,8.0,8.0,9.0
271,039083,ROCKHAMPTON AERO                        ,-23.3753,150.4775,10.4,4.8656754,1.502983073034577,3.2373454742556507,1995-10-31 20:00:00,29.94069645,446568,3.0,4.0,5.0,6.0,7.0,7.0
272,039089,THANGOOL AIRPORT                        ,-24.4935,150.5709,193.1,5.087457,1.8944362328717923,2.685472908376057,2009-10-01 14:30:00,29.99987348333333,223139,5.0,5.0,6.0,6.0,7.0,7.0
273,039122,HERON ISLAND RES STN                    ,-23.4417,151.9125,3.3,7.675639,1.2713610142735317,6.0373403512870745,1999-02-16 14:00:00,29.999929133333335,222316,5.0,6.0,7.0,7.0,8.0,9.0
274,039123,GLADSTONE RADAR                         ,-23.8553,151.2628,74.5,6.699093,1.4503142726542377,4.619062910227135,1994-08-10 15:00:00,29.929554250000002,475638,7.0,7.0,8.0,8.0,9.0,9.0
275,039128,BUNDABERG AERO                          ,-24.9069,152.323,30.8,6.6078773,1.6041665099875109,4.119196612911168,1998-11-07 19:00:00,29.99992993333333,349545,6.0,7.0,8.0,8.0,8.0,9.0
276,039304,HERON ISLAND                            ,-23.4483,151.9178,8.0,7.637577,1.242993791418316,6.1445013721025274,1995-10-11 22:00:00,29.999489216666667,23964,0,0,0,0,0,0
277,039322,RUNDLE ISLAND                           ,-23.5322,151.2771,19.8,7.608096,1.041543093727904,7.304638827291059,1996-01-20 04:00:00,29.99503525,411174,4.0,5.0,6.0,7.0,7.0,8.0
278,039326,GLADSTONE AIRPORT                       ,-23.8697,151.2214,16.6,5.8156376,1.511732360656411,3.847002114829216,1996-01-09 08:30:00,29.974780833333334,449236,5.0,6.0,7.0,7.0,8.0,8.0
279,040004,AMBERLEY AMO                            ,-27.6297,152.7111,24.2,4.7296977,1.6295827109980687,2.9023980632553426,1995-10-14 14:00:00,29.9928436,354609,6.0,6.0,7.0,7.0,8.0,8.0
280,040043,CAPE MORETON LIGHTHOUSE                 ,-27.0314,153.4661,99.9,8.288787,1.061829785530833,7.806135221549473,1996-03-22 06:00:00,29.999936733333335,393802,9.0,10.0,11.0,11.0,12.0,12.0
281,040068,DOUBLE ISLAND POINT LIGHTHOUSE          ,-25.9319,153.1906,95.6,7.680221,1.0275406355370835,7.474372122291462,1995-10-11 22:00:00,29.99993776666667,395888,8.0,9.0,10.0,10.0,11.0,11.0
282,040082,UNIVERSITY OF QUEENSLAND GATTON         ,-27.5436,152.3375,89.0,5.0312443,1.6565431176514187,3.03719488152364,2002-07-16 12:00:00,29.999917466666666,296584,7.0,8.0,9.0,9.0,10.0,10.0
283,040093,GYMPIE                                  ,-26.1831,152.6414,64.5,4.9575768,3.082746703278981,1.608168697880961,2000-07-24 13:00:00,29.99992465,295237,9.0,9.0,10.0,10.0,10.0,11.0
284,040126,MARYBOROUGH                             ,-25.5132,152.7152,9.0,5.6644917,1.698144744850143,3.335694245511598,2007-12-19 13:30:00,29.999888233333333,267393,6.0,6.0,7.0,7.0,8.0,8.0
285,040211,ARCHERFIELD AIRPORT                     ,-27.5716,153.0071,12.5,4.8365245,1.41506856735365,3.4178728848359876,1994-09-21 12:30:00,29.80980245,425192,5.0,6.0,6.0,7.0,7.0,8.0
286,040223,BRISBANE AERO                           ,-27.4178,153.1142,4.0,5.7996655,1.632974411161083,3.5515960393562485,1985-01-06 16:30:00,29.971252,35673,7.0,7.0,8.0,8.0,9.0,9.0
287,040282,NAMBOUR DPI                             ,-26.6431,152.9392,32.5,4.5757565,3.5603704111145174,1.2851911518955796,1997-07-14 14:00:00,29.9998359,63506,4.0,5.0,6.0,7.0,7.0,8.0
288,040284,BEERBURRUM FOREST STATION               ,-26.9586,152.9619,48.0,4.767545,3.6546134464348596,1.3045279051022234,1999-06-23 16:00:00,29.999928099999998,335219,9.0,9.0,10.0,10.0,11.0,11.0
289,040405,HERVEY BAY AIRPORT                      ,-25.322,152.8817,13.0,5.8742266,1.5808213429935054,3.715933236962583,1999-06-23 16:00:00,29.999928099999998,331208,4.0,4.0,5.0,5.0,6.0,6.0
290,040555,TOOLARA (KELLY)                         ,-25.9713,152.8609,143.0,5.1647787,1.5162442212387208,3.406297374173779,1998-11-07 20:00:00,28.772763750000003,132851,,,0.0,1.0,1.0,2.0
291,040651,JIMNA FORESTRY                          ,-26.6644,152.4606,523.0,5.4292564,2.545194038642029,2.133140482328698,2000-07-24 13:00:00,19.830322833333334,107113,5.0,5.0,6.0,6.0,6.0,7.0
292,040717,COOLANGATTA                             ,-28.1681,153.5053,4.0,6.196159,1.4649390591546751,4.229635934160447,1994-07-17 00:00:00,29.99994045,425619,6.0,7.0,7.0,8.0,8.0,9.0
293,040764,GOLD COAST SEAWAY                       ,-27.939,153.4283,3.0,7.0408583,1.4058989034231257,5.008082908091397,1994-07-17 00:00:00,29.99994045,458594,9.0,9.0,10.0,10.0,11.0,11.0
294,040842,BRISBANE AERO                           ,-27.3917,153.1292,4.5,6.2941155,1.5047858658118365,4.182731700480044,1995-10-11 22:00:00,29.99993776666667,473028,6.0,7.0,7.0,8.0,8.0,9.0
295,040861,SUNSHINE COAST AIRPORT                  ,-26.599,153.0912,3.4,6.060612,1.3194882868441422,4.593153468748111,1995-12-23 15:00:00,29.783010016666665,437979,5.0,6.0,6.0,7.0,7.0,8.0
296,040908,TEWANTIN RSL PARK                       ,-26.3911,153.0403,6.4,5.5303464,1.9855227228564,2.7853352318371725,1996-03-21 00:00:00,29.99993675,318277,5.0,6.0,7.0,7.0,7.0,8.0
297,040913,BRISBANE                                ,-27.4808,153.0389,8.1,4.860663,2.5142311896933873,1.9332601381645689,1999-12-10 14:30:00,29.999926666666667,397541,8.0,9.0,9.0,10.0,10.0,11.0
298,040922,KINGAROY AIRPORT                        ,-26.5737,151.8398,433.7,6.441113,2.2170521548457494,2.905260023346561,2001-01-19 12:00:00,29.999845999999998,291111,8.0,9.0,10.0,10.0,10.0,11.0
299,040925,BANANA BANK NORTH BEACON                ,-27.5327,153.3333,7.0,7.2326503,1.3641762833664597,5.301844320405816,2002-08-23 12:00:00,29.984582266666667,349222,7.0,7.0,8.0,8.0,9.0,9.0
300,040926,INNER RECIPROCAL MARKER                 ,-27.2633,153.2419,10.0,7.549843,1.2255615493415288,6.160313073243073,2002-03-20 09:00:00,29.999918733333335,352082,6.0,7.0,7.0,7.0,8.0,8.0
301,040927,SPITFIRE CHANNEL BEACON                 ,-27.0481,153.2664,7.0,7.3743234,1.2273710499084256,6.00822658202889,2002-07-23 10:00:00,29.99990551666667,314013,6.0,7.0,8.0,8.0,9.0,9.0
302,040958,REDCLIFFE                               ,-27.2169,153.0922,12.6,6.241101,1.1561160637323853,5.398334115320387,2004-02-27 12:00:00,29.999910483333334,329966,5.0,6.0,7.0,7.0,8.0,9.0
303,040959,REDCLIFFE JETTY                         ,-27.2261,153.1172,3.6,7.0661044,1.1597489725926107,6.0927878179384205,2004-11-04 10:30:00,29.910714283333334,332,0,0,0,0,0,0
304,040983,BEAUDESERT DRUMLEY STREET               ,-27.9707,152.9898,47.8,4.631388,2.92362498862424,1.5841252573189366,2007-08-13 10:00:00,29.999672216666667,258749,10.0,10.0,11.0,11.0,11.0,12.0
305,040988,NAMBOUR DAFF - HILLSIDE                 ,-26.6442,152.9383,53.2,4.614295,3.64264247002934,1.2667438662354293,2007-12-19 08:00:00,29.999888233333333,246831,9.0,10.0,10.0,11.0,11.0,12.0
306,041097,INGLEWOOD FOREST                        ,-28.3661,150.9539,379.0,5.4786572,1.5576189466846788,3.51732832814923,2000-07-24 13:00:00,29.999881016666667,145058,0.0,1.0,2.0,2.0,3.0,3.0
307,041175,APPLETHORPE                             ,-28.6217,151.9533,871.6,7.269514,3.2082747919898638,2.2658639160249563,1997-03-24 00:00:00,29.9999343,339787,12.0,13.0,14.0,14.0,14.0,15.0
308,041359,OAKEY AERO                              ,-27.4034,151.7413,405.7,5.9872656,1.364921496197511,4.386527432920318,1995-11-06 15:00:00,29.9240177,375513,5.0,5.0,6.0,6.0,7.0,8.0
309,041522,DALBY AIRPORT                           ,-27.1605,151.2633,345.9,6.016582,1.3951794144459861,4.312407386375929,2006-07-06 15:00:00,29.999897916666665,246507,3.0,4.0,5.0,5.0,6.0,6.0
310,041525,WARWICK                                 ,-28.2061,152.1003,475.4,5.808574,2.2037904770294148,2.6357198019596417,1998-11-13 00:30:00,29.982974966666667,294342,8.0,9.0,10.0,10.0,10.0,11.0
311,041529,TOOWOOMBA AIRPORT                       ,-27.5425,151.9134,640.9,7.552426,1.3576384864509745,5.56291379239076,1996-06-25 15:00:00,29.999936133333332,367657,7.0,8.0,9.0,9.0,9.0,10.0
312,041560,GOONDIWINDI AIRPORT                     ,-28.5226,150.3223,216.5,5.778338,1.9281413746505558,2.9968435050682336,2021-09-29 11:30:00,19.826652216666666,26776,8.0,8.0,9.0,9.0,10.0,10.0
313,042112,MILES CONSTANCE STREET                  ,-26.6569,150.1819,304.8,5.759771,2.5487507312929516,2.2598407916049426,1998-11-10 13:00:00,29.990962116666665,272779,7.0,7.0,8.0,8.0,8.0,9.0
314,043091,ROMA AIRPORT                            ,-26.5477,148.771,307.4,6.437793,1.8258790080464364,3.525859462562707,1997-03-24 00:00:00,29.9999343,342573,6.0,7.0,7.0,8.0,8.0,9.0
315,043109,ST GEORGE AIRPORT                       ,-28.0478,148.5957,198.5,6.4078445,1.8539931194870183,3.4562396570436134,1998-11-09 07:00:00,29.99502568333333,296971,7.0,7.0,8.0,8.0,9.0,9.0
316,044021,CHARLEVILLE AERO                        ,-26.4139,146.2558,301.6,5.9635735,1.820148791943265,3.276420852079677,1995-10-13 21:00:00,29.994088350000002,436345,6.0,7.0,7.0,7.0,8.0,8.0
317,045009,BALLERA GAS FIELD                       ,-27.4008,141.8114,114.5,7.179987,1.3942681658429434,5.149645620284597,2002-08-15 17:00:00,29.999917149999998,238092,6.0,7.0,7.0,7.0,8.0,9.0
318,045025,THARGOMINDAH AIRPORT                    ,-27.9867,143.815,130.9,6.581221,1.6884752491027328,3.897730278939841,1999-09-14 09:00:00,29.98447425,295336,6.0,7.0,8.0,8.0,8.0,9.0
319,140007,REDLAND (ALEXANDRA HILLS)               ,-27.5433,153.2394,50.5,5.814766,2.2568851756123394,2.576456256175335,2015-08-19 15:30:00,29.999776133333334,133591,9.0,10.0,11.0,11.0,11.0,12.0
320,140008,CANUNGRA (DEFENCE)                      ,-28.0437,153.1871,108.1,4.423792,4.979548621160842,0.888392145942074,2018-03-21 10:00:00,29.99966165,88576,12.0,13.0,13.0,13.0,14.0,14.0
321,140009,GREENBANK (DEFENCE)                     ,-27.6932,152.9935,41.5,4.908845,4.074592874453685,1.2047448908556568,2018-03-21 10:00:00,29.99966165,88580,13.0,13.0,14.0,14.0,15.0,15.0
322,140010,TIN CAN BAY (DEFENCE)                   ,-25.9351,152.9647,31.3,5.0545983,2.5170895849130974,2.008112210923127,2018-03-21 10:00:00,29.99966165,88597,9.0,9.0,10.0,10.0,11.0,11.0
323,200001,MIDDLE PERCY ISLAND                     ,-21.6628,150.2711,208.7,8.471742,1.4536700820188755,5.827829698857738,2004-07-19 15:00:00,29.99990861666667,270131,13.0,13.0,14.0,14.0,15.0,16.0
324,200283,WILLIS ISLAND                           ,-16.2878,149.9652,9.3,8.290417,1.0454187867380387,7.930235062445565,1996-02-25 14:00:00,29.591969233333334,394474,5.0,6.0,7.0,7.0,8.0,8.0
325,200601,CATO ISLAND                             ,-23.2503,155.542,6.3,7.3083787,0.9507163968707086,7.68723324905013,2011-08-19 08:30:00,29.999853050000002,123788,6.0,7.0,8.0,9.0,9.0,10.0
326,200701,FREDERICK REEF                          ,-20.9375,154.4019,4.9,7.7917237,1.02273082206195,7.61854787212814,2008-10-16 14:30:00,29.99988185,150288,10.0,11.0,13.0,13.0,14.0,15.0
327,200704,MARION REEF                             ,-19.0964,152.3892,2.0,,,7.7626823307490165,2009-03-06 14:00:00,29.182688700000003,254077,,,,,,
328,200732,HOLMES REEF                             ,-16.4683,147.8734,1.9,7.975161,1.0315795259410205,7.731019155616717,2004-03-04 08:00:00,29.7681779,156232,,,2.0,4.0,7.0,8.0
329,200736,CREAL REEF                              ,-20.5303,150.3773,1.7,7.5786285,0.9909561276120894,7.647794214968236,2008-04-10 15:00:00,29.999885916666663,160340,12.0,13.0,15.0,15.0,16.0,17.0
330,200783,FLINDERS REEF                           ,-17.7195,148.4478,2.6,7.5321856,0.988629581699174,7.618814664192733,2006-03-18 00:00:00,29.999899733333333,166696,10.0,11.0,13.0,13.0,14.0,15.0
331,200831,GANNET CAY                              ,-21.9769,152.4707,2.3,7.768302,1.0328996236399237,7.520868229606635,2004-03-04 09:00:00,29.919151666666668,161390,2.0,3.0,4.0,5.0,5.0,6.0
332,200840,BOUGAINVILLE REEF                       ,-15.4877,147.1183,0.0,8.515772,1.070848517819345,7.952359016367766,2009-02-01 11:00:00,29.45528823333333,163172,8.0,9.0,10.0,10.0,11.0,12.0
333,200869,WILLIS ISLAND COMPARISON                ,-16.2878,149.965,8.1,8.290417,2.0165878502098287,4.111111111111112,2005-10-25 15:00:00,0.0,1,0,0,0,0,0,0
334,200879,ARLINGTON REEF                          ,-16.7226,146.1124,0.0,7.972325,1.1132412926097193,7.161362860953444,2010-05-04 11:00:00,29.999867716666664,225680,9.0,10.0,11.0,11.0,12.0,13.0
335,200880,LIHOU REEF LIGHTHOUSE                   ,-17.133,152.145,10.3,,,6.855449254408531,2013-09-30 09:30:00,29.999820399999997,167053,,,,,,
336,200892,TORRES STRAIT NTC AWS                   ,-10.5865,142.2219,3.0,7.4860168,1.3655540546549088,5.482036192428498,2016-12-01 16:30:00,29.999730816666666,87473,5.0,6.0,6.0,7.0,7.0,8.0
337,200897,HOPE BANKS BEACON                       ,-27.4344,153.2904,7.0,7.476102,1.5039172237467229,4.9710860127526795,2021-04-16 14:00:00,29.999138016666667,34383,6.0,7.0,7.0,7.0,8.0,9.0
338,016001,WOOMERA AERODROME                       ,-31.1558,136.8054,166.6,7.554833,1.4830828604850566,5.094005963269221,1992-04-07 16:00:00,29.996744550000003,446543,11.0,12.0,13.0,13.0,14.0,14.0
339,016090,COOBER PEDY AIRPORT                     ,-29.0347,134.7222,225.0,7.636268,1.3592475403893975,5.618011371716633,1994-10-07 09:30:00,29.999939966666666,376534,7.0,8.0,9.0,9.0,9.0,10.0
340,016092,PORT AUGUSTA ARID LANDS                 ,-32.4783,137.7386,18.5,6.2530103,1.3085304137444949,4.778651078568439,1994-10-31 13:00:00,29.8509583,33740,1.0,2.0,2.0,2.0,3.0,3.0
341,016096,ROXBY DOWNS (OLYMPIC DAM AERODROME)     ,-30.4869,136.8739,99.2,7.5228577,1.766015694551389,4.25979094592736,1998-09-06 09:30:00,29.999930416666665,312472,10.0,11.0,11.0,11.0,12.0,13.0
342,016097,ERNABELLA (PUKATJA)                     ,-26.2635,132.1771,703.2,6.9297357,1.645347239009066,4.211716223942195,1997-08-11 10:30:00,29.999933316666667,298261,7.0,7.0,8.0,8.0,9.0,9.0
343,016098,TARCOOLA AERO                           ,-30.7051,134.5786,123.0,7.225655,1.6549341067166268,4.366128566425868,1997-09-29 09:30:00,29.999932966666666,306018,9.0,9.0,10.0,10.0,11.0,11.0
344,017043,OODNADATTA AIRPORT                      ,-27.5553,135.4456,116.5,6.5099835,1.3220532828415168,4.92414611731023,1995-03-05 10:30:00,29.999817316666668,338201,5.0,6.0,6.0,6.0,7.0,8.0
345,017110,LEIGH CREEK AIRPORT                     ,-30.5963,138.4219,258.8,7.4333596,1.6863160325062063,4.4080465818188586,1992-07-29 09:30:00,29.99994425,336634,15.0,16.0,16.0,17.0,17.0,18.0
346,017123,MOOMBA AIRPORT                          ,-28.0997,140.1956,37.8,7.9937577,1.702379033194677,4.695639201900244,1995-10-19 11:30:00,29.557921216666667,348485,9.0,9.0,10.0,10.0,11.0,11.0
347,017126,MARREE AERO                             ,-29.6587,138.0684,50.0,6.9300995,1.387275479889836,4.9954746463586375,1998-10-10 09:30:00,29.99993015,296174,8.0,8.0,9.0,9.0,10.0,11.0
348,018012,CEDUNA AMO                              ,-32.1297,133.6976,15.3,7.64024,1.4281852504997616,5.349614267294665,1992-04-14 09:30:00,29.97859156666667,460343,8.0,9.0,9.0,9.0,10.0,11.0
349,018083,WUDINNA AERO                            ,-33.043,135.4519,86.4,7.041612,1.545017650307672,4.557625698892604,1999-07-13 17:30:00,29.999927933333332,303511,9.0,10.0,11.0,11.0,11.0,12.0
350,018106,NULLARBOR                               ,-31.4492,130.8976,64.0,8.068025,1.4138462699539682,5.706436977464048,1992-04-06 10:00:00,29.999227533333332,366849,11.0,12.0,12.0,13.0,13.0,14.0
351,018115,NEPTUNE ISLAND                          ,-35.3365,136.1174,32.0,8.759283,1.0775531186423808,8.128864289151519,1995-08-15 13:00:00,29.999938116666666,362358,8.0,9.0,10.0,10.0,11.0,11.0
352,018116,CLEVE AERODROME                         ,-33.7081,136.5026,175.0,7.49255,1.3874085132133163,5.400392043787497,1996-07-16 17:30:00,29.971289416666664,323614,10.0,10.0,11.0,11.0,12.0,12.0
353,018120,WHYALLA AERO                            ,-33.0539,137.5206,9.3,6.8054705,1.4297595056743542,4.759870761204648,1992-04-06 10:30:00,29.999944816666666,472131,10.0,11.0,12.0,12.0,13.0,13.0
354,018191,COULTA (COLES POINT)                    ,-34.3749,135.3741,28.0,7.9129443,1.5213300137915662,5.201333205241126,1992-04-06 10:30:00,29.9999319,349439,8.0,9.0,9.0,9.0,10.0,10.0
355,018192,NORTH SHIELDS (PORT LINCOLN AWS)        ,-34.5993,135.8784,8.5,6.7399406,1.306851011987186,5.1573902315474,1992-04-06 10:30:00,29.999944816666666,463102,8.0,9.0,9.0,9.0,10.0,11.0
356,018195,MINNIPA PIRSA                           ,-32.8427,135.1515,165.0,7.5427666,1.4952031586158936,5.044643283142369,1996-07-19 04:30:00,29.96374408333333,328996,7.0,8.0,9.0,9.0,9.0,10.0
357,018200,THEVENARD WIND                          ,-32.1803,133.6343,8.5,8.405201,1.3408946222180491,6.268353097239243,2002-07-12 12:00:00,29.999893633333333,269258,8.0,8.0,9.0,9.0,10.0,10.0
358,018201,PORT AUGUSTA AERO                       ,-32.5073,137.7169,14.0,6.0209565,1.1716760496692462,5.138755305244596,2001-07-02 17:30:00,29.9999214,301610,4.0,5.0,6.0,6.0,7.0,7.0
359,018207,CEDUNA (THEVENARD NTC AWS)              ,-32.149,133.6416,5.0,8.236557,1.7267910444607848,4.769863170913028,2021-06-04 14:00:00,29.99907555,32425,13.0,14.0,15.0,15.0,16.0,16.0
360,018217,CUMMINS AERO                            ,-34.2524,135.7135,60.1,6.980287,1.5766915929481204,4.427173396663379,2007-05-25 08:30:00,29.999892233333334,235504,9.0,10.0,10.0,10.0,11.0,12.0
361,018229,CULTANA (DEFENCE)                       ,-32.6845,137.3689,171.0,7.730015,1.364082565451499,5.666823253082796,2017-12-06 14:30:00,29.999039483333334,93646,9.0,10.0,11.0,11.0,11.0,12.0
362,018230,COFFIN BAY (POINT AVOID)                ,-34.675,135.3362,35.0,8.706226,1.583443888205887,5.498285359982979,2017-06-13 08:30:00,29.999706333333332,100264,11.0,12.0,13.0,13.0,13.0,14.0
363,020062,YUNTA AIRSTRIP                          ,-32.5707,139.5645,300.0,6.627433,1.6355670129502227,4.05207048730253,1998-07-05 09:30:00,29.9999309,310408,10.0,10.0,11.0,11.0,12.0,12.0
364,021131,CLARE HIGH SCHOOL                       ,-33.8226,138.5933,395.0,7.7164545,2.6311634153001555,2.9327157944844484,1993-10-02 21:30:00,29.996464666666668,341775,13.0,14.0,14.0,14.0,15.0,16.0
365,021133,SNOWTOWN (RAYVILLE PARK)                ,-33.7676,138.2182,109.1,5.9311748,1.2479395040835541,4.752774261643473,1998-10-10 09:30:00,29.99993015,349456,7.0,7.0,8.0,8.0,9.0,9.0
366,021139,PORT PIRIE AERODROME AWS                ,-33.2371,137.9971,12.0,5.8863773,1.152382595552931,5.108006106053998,2015-01-22 11:00:00,29.99937525,142139,4.0,4.0,5.0,5.0,6.0,6.0
367,022031,MINLATON AERO                           ,-34.748,137.5276,32.0,7.4820786,1.2216382601463192,6.124626901706519,2001-03-29 14:30:00,29.999922333333334,333438,7.0,8.0,9.0,9.0,9.0,10.0
368,022046,EDITHBURGH                              ,-35.1121,137.7395,6.0,7.637971,1.4038274651399552,5.440818842802717,1993-01-20 10:30:00,29.999830133333333,444059,7.0,8.0,9.0,9.0,9.0,10.0
369,022049,STENHOUSE BAY                           ,-35.2795,136.9392,42.0,7.8783484,1.3571957649054125,5.804872483575699,1996-06-25 19:30:00,29.870462966666665,339098,8.0,8.0,9.0,9.0,10.0,10.0
370,022050,KADINA AWS                              ,-33.9703,137.6628,41.1,6.9595814,1.291834962248716,5.387361062753268,2005-07-19 18:30:00,29.99990346666667,295783,7.0,8.0,9.0,9.0,9.0,10.0
371,022053,MOONTA (WARBURTO POINT)                 ,-34.0041,137.528,1.0,7.919856,1.2850880414658163,6.1628898689606535,2003-07-14 16:00:00,29.999913316666667,337498,8.0,9.0,9.0,9.0,10.0,11.0
372,022803,CAPE WILLOUGHBY                         ,-35.8426,138.1327,55.0,7.846968,1.12743570704323,6.960013883682888,1995-06-26 14:30:00,29.996367799999998,334711,9.0,9.0,10.0,10.0,11.0,11.0
373,022823,CAPE BORDA                              ,-35.7549,136.5959,158.0,8.361429,1.3927475630033437,6.003549700310956,2002-09-09 16:30:00,29.99991686666667,332742,11.0,11.0,12.0,12.0,13.0,13.0
374,022841,KINGSCOTE AERO                          ,-35.7114,137.5231,6.2,6.6237054,1.5759962505321177,4.20286874723151,1994-05-24 00:30:00,29.78361411666667,457500,8.0,9.0,10.0,10.0,10.0,11.0
375,022843,PARNDANA CFS AWS                        ,-35.7916,137.2496,165.0,7.8238273,1.7583394759770081,4.44955446521262,2011-09-09 14:30:00,29.999852316666665,202175,11.0,12.0,12.0,12.0,13.0,14.0
376,023000,ADELAIDE (WEST TERRACE / NGAYIRDAPIRA)  ,-34.9257,138.5832,29.3,4.7036448,1.520524897638208,3.0934348788424915,2017-05-08 12:30:00,29.9997112,103759,6.0,7.0,7.0,7.0,8.0,9.0
377,023013,PARAFIELD AIRPORT                       ,-34.7977,138.6281,9.5,5.23368,1.2524321724834528,4.1788129420577365,1992-04-06 10:30:00,29.986653133333334,444372,5.0,6.0,7.0,7.0,7.0,8.0
378,023034,ADELAIDE AIRPORT                        ,-34.9524,138.5196,2.0,5.6294746,1.2274308087382066,4.586388576704908,1985-01-30 00:00:00,29.938614366666666,426246,6.0,7.0,7.0,8.0,8.0,9.0
379,023046,ADELAIDE AIRPORT OLD SITE               ,-34.9566,138.5356,6.0,5.2303467,,,,,,,,,,,
380,023052,OUTER HARBOUR (BLACK POLE)              ,-34.7343,138.4653,6.3,7.1756344,1.3046908788592932,5.4998731886813035,2001-12-28 16:00:00,29.99991921666667,350540,7.0,8.0,9.0,9.0,9.0,10.0
381,023083,EDINBURGH RAAF                          ,-34.7111,138.6222,16.5,5.537941,1.2444149239217144,4.450236711684033,1992-04-06 10:30:00,29.986653133333334,436675,6.0,6.0,7.0,7.0,8.0,8.0
382,023090,ADELAIDE (KENT TOWN)                    ,-34.9211,138.6216,48.0,4.9347153,1.691011371121515,2.9182034818153144,1993-10-07 12:30:00,29.9995533,405843,6.0,7.0,8.0,8.0,8.0,9.0
383,023109,ADELAIDE AIRPORT (ANEMOMETER SOUTH WEST),-34.9573,138.5152,3.0,5.7327433,1.6019337153501687,3.578639495699422,2011-10-11 13:30:00,29.999553583333334,201086,8.0,8.0,9.0,9.0,10.0,10.0
384,023122,ROSEWORTHY AWS                          ,-34.5106,138.6763,65.0,6.5599585,1.4134330298377236,4.641152654186897,1997-08-11 10:30:00,29.999933316666667,361493,8.0,8.0,9.0,9.0,10.0,10.0
385,023123,ADELAIDE AIRPORT (ANEMOMETER NORTHEAST) ,-34.9382,138.5435,5.0,4.97509,1.423748717061785,3.4943596206517737,2011-10-20 12:30:00,29.999552616666666,199951,6.0,7.0,7.0,7.0,8.0,8.0
386,023124,ADELAIDE AIRPORT (ANEMOMETER NORTHWEST) ,-34.9435,138.5232,2.0,5.444234,1.3532663483963467,4.023032051894066,2009-08-23 19:30:00,29.999874466666665,202491,5.0,6.0,7.0,7.0,7.0,8.0
387,023373,NURIOOTPA PIRSA                         ,-34.4761,139.0056,275.0,7.282921,1.8495833659799286,3.937600743691689,1996-09-03 09:30:00,29.999935666666666,337072,11.0,12.0,13.0,13.0,13.0,14.0
